Start debug log file for scene: MainMenuUI -> 2016-04-09 (22:10:56:5578)

5:3033)
2016-04-06 (11:08:52:7941)| scene: MainMenuUI | Replaced: Level State: (LevelId: 0, NumberOfStars: 2, PlayerScore: 75)? False.
2016-04-08 (11:06:12:6517)| scene: MainMenuUI | Replaced: Level State: (LevelId: 10, NumberOfStars: 2, PlayerScore: 0)? False.
2016-04-08 (11:06:12:6522)| scene: MainMenuUI | Replaced: Level State: (LevelId: 11, NumberOfStars: 3, PlayerScore: 0)? False.
2016-04-08 (11:06:12:6528)| scene: MainMenuUI | Replaced: Level State: (LevelId: 12, NumberOfStars: 3, PlayerScore: 100)? False.
2016-04-08 (11:06:12:6533)| scene: MainMenuUI | Replaced: Level State: (LevelId: 13, NumberOfStars: 3, PlayerScore: 100)? False.
2016-04-08 (11:06:12:6540)| scene: MainMenuUI | Replaced: Level State: (LevelId: 14, NumberOfStars: 3, PlayerScore: 0)? False.
2016-04-08 (11:06:12:6545)| scene: MainMenuUI | Replaced: Level State: (LevelId: 15, NumberOfStars: 1, PlayerScore: 0)? False.
2016-04-08 (11:06:12:6552)| scene: MainMenuUI | Replaced: Level State: (LevelId: 16, NumberOfStars: 2, PlayerScore: 0)? False.
2016-04-08 (11:06:12:6558)| scene: MainMenuUI | Replaced: Level State: (LevelId: 17, NumberOfStars: 3, PlayerScore: 0)? False.
2016-04-08 (11:06:12:6565)| scene: MainMenuUI | Replaced: Level State: (LevelId: 18, NumberOfStars: 1, PlayerScore: 0)? False.
2016-04-08 (11:06:12:6571)| scene: MainMenuUI | Replaced: Level State: (LevelId: 19, NumberOfStars: 2, PlayerScore: 80)? False.
2016-04-08 (11:06:12:6577)| scene: MainMenuUI | Replaced: Level State: (LevelId: 20, NumberOfStars: 3, PlayerScore: 0)? False.
2016-04-08 (11:06:12:6583)| scene: MainMenuUI | Replaced: Level State: (LevelId: 21, NumberOfStars: 1, PlayerScore: 0)? False.
2016-04-08 (11:06:12:6589)| scene: MainMenuUI | Replaced: Level State: (LevelId: 22, NumberOfStars: 2, PlayerScore: 0)? False.
2016-04-08 (11:06:12:6594)| scene: MainMenuUI | Replaced: Level State: (LevelId: 23, NumberOfStars: 3, PlayerScore: 0)? False.
2016-04-08 (11:06:12:6599)| scene: MainMenuUI | Read << Level State: (LevelId: 0, NumberOfStars: 1, PlayerScore: 0)
2016-04-08 (11:06:12:6599)| scene: MainMenuUI | Read << Level State: (LevelId: 1, NumberOfStars: 2, PlayerScore: 106)
2016-04-08 (11:06:12:6599)| scene: MainMenuUI | Read << Level State: (LevelId: 2, NumberOfStars: 3, PlayerScore: 100)
2016-04-08 (11:06:12:6599)| scene: MainMenuUI | Read << Level State: (LevelId: 3, NumberOfStars: 3, PlayerScore: 100)
2016-04-08 (11:06:12:6599)| scene: MainMenuUI | Read << Level State: (LevelId: 4, NumberOfStars: 3, PlayerScore: 100)
2016-04-08 (11:06:12:6599)| scene: MainMenuUI | Read << Level State: (LevelId: 5, NumberOfStars: 3, PlayerScore: 0)
2016-04-08 (11:06:12:6599)| scene: MainMenuUI | Read << Level State: (LevelId: 6, NumberOfStars: 3, PlayerScore: 100)
2016-04-08 (11:06:12:6600)| scene: MainMenuUI | Read << Level State: (LevelId: 7, NumberOfStars: 3, PlayerScore: 100)
2016-04-08 (11:06:12:6600)| scene: MainMenuUI | Read << Level State: (LevelId: 8, NumberOfStars: 3, PlayerScore: 100)
2016-04-08 (11:06:12:6600)| scene: MainMenuUI | Read << Level State: (LevelId: 9, NumberOfStars: 2, PlayerScore: 94)
2016-04-08 (11:06:12:6600)| scene: MainMenuUI | Read << Level State: (LevelId: 10, NumberOfStars: 2, PlayerScore: 0)
2016-04-08 (11:06:12:6600)| scene: MainMenuUI | Read << Level State: (LevelId: 11, NumberOfStars: 3, PlayerScore: 0)
2016-04-08 (11:06:12:6600)| scene: MainMenuUI | Read << Level State: (LevelId: 12, NumberOfStars: 3, PlayerScore: 100)
2016-04-08 (11:06:12:6601)| scene: MainMenuUI | Read << Level State: (LevelId: 13, NumberOfStars: 3, PlayerScore: 100)
2016-04-08 (11:06:12:6601)| scene: MainMenuUI | Read << Level State: (LevelId: 14, NumberOfStars: 3, PlayerScore: 0)
2016-04-08 (11:06:12:6601)| scene: MainMenuUI | Read << Level State: (LevelId: 15, NumberOfStars: 1, PlayerScore: 0)
2016-04-08 (11:06:12:6601)| scene: MainMenuUI | Read << Level State: (LevelId: 16, NumberOfStars: 2, PlayerScore: 0)
2016-04-08 (11:06:12:6601)| scene: MainMenuUI | Read << Level State: (LevelId: 17, NumberOfStars: 3, PlayerScore: 0)
2016-04-08 (11:06:12:6601)| scene: MainMenuUI | Read << Level State: (LevelId: 18, NumberOfStars: 1, PlayerScore: 0)
2016-04-08 (11:06:12:6602)| scene: MainMenuUI | Read << Level State: (LevelId: 19, NumberOfStars: 2, PlayerScore: 80)
2016-04-08 (11:06:12:6602)| scene: MainMenuUI | Read << Level State: (LevelId: 20, NumberOfStars: 3, PlayerScore: 0)
2016-04-08 (11:06:12:6602)| scene: MainMenuUI | Read << Level State: (LevelId: 21, NumberOfStars: 1, PlayerScore: 0)
2016-04-08 (11:06:12:6602)| scene: MainMenuUI | Read << Level State: (LevelId: 22, NumberOfStars: 2, PlayerScore: 0)
2016-04-08 (11:06:12:6602)| scene: MainMenuUI | Read << Level State: (LevelId: 23, NumberOfStars: 3, PlayerScore: 0)
2016-04-08 (11:06:23:4686)| scene: MainMenuUI | Replaced: Level State: (LevelId: 0, NumberOfStars: 1, PlayerScore: 0)? False.
2016-04-08 (11:06:23:4693)| scene: MainMenuUI | Replaced: Level State: (LevelId: 1, NumberOfStars: 2, PlayerScore: 106)? False.
2016-04-08 (11:06:23:4701)| scene: MainMenuUI | Replaced: Level State: (LevelId: 2, NumberOfStars: 3, PlayerScore: 100)? False.
2016-04-08 (11:06:23:4711)| scene: MainMenuUI | Replaced: Level State: (LevelId: 3, NumberOfStars: 3, PlayerScore: 100)? False.
2016-04-08 (11:06:23:4720)| scene: MainMenuUI | Replaced: Level State: (LevelId: 4, NumberOfStars: 3, PlayerScore: 100)? False.
2016-04-08 (11:06:23:4728)| scene: MainMenuUI | Replaced: Level State: (LevelId: 5, NumberOfStars: 3, PlayerScore: 0)? False.
2016-04-08 (11:06:23:4736)| scene: MainMenuUI | Replaced: Level State: (LevelId: 6, NumberOfStars: 3, PlayerScore: 100)? False.
2016-04-08 (11:06:23:4743)| scene: MainMenuUI | Replaced: Level State: (LevelId: 7, NumberOfStars: 3, PlayerScore: 100)? False.
2016-04-08 (11:06:23:4749)| scene: MainMenuUI | Replaced: Level State: (LevelId: 8, NumberOfStars: 3, PlayerScore: 100)? False.
2016-04-08 (11:06:23:4755)| scene: MainMenuUI | Replaced: Level State: (LevelId: 9, NumberOfStars: 2, PlayerScore: 94)? False.
2016-04-08 (11:06:23:4761)| scene: MainMenuUI | Replaced: Level State: (LevelId: 10, NumberOfStars: 2, PlayerScore: 0)? False.
2016-04-08 (11:06:23:4768)| scene: MainMenuUI | Replaced: Level State: (LevelId: 11, NumberOfStars: 3, PlayerScore: 0)? False.
2016-04-08 (11:06:23:4774)| scene: MainMenuUI | Replaced: Level State: (LevelId: 12, NumberOfStars: 3, PlayerScore: 100)? False.
2016-04-08 (11:06:23:4785)| scene: MainMenuUI | Replaced: Level State: (LevelId: 13, NumberOfStars: 3, PlayerScore: 100)? False.
2016-04-08 (11:06:23:4793)| scene: MainMenuUI | Replaced: Level State: (LevelId: 14, NumberOfStars: 3, PlayerScore: 0)? False.
2016-04-08 (11:06:23:4800)| scene: MainMenuUI | Replaced: Level State: (LevelId: 15, NumberOfStars: 1, PlayerScore: 0)? False.
2016-04-08 (11:06:23:4808)| scene: MainMenuUI | Replaced: Level State: (LevelId: 16, NumberOfStars: 2, PlayerScore: 0)? False.
2016-04-08 (11:06:23:4817)| scene: MainMenuUI | Replaced: Level State: (LevelId: 17, NumberOfStars: 3, PlayerScore: 0)? False.
2016-04-08 (11:06:23:4829)| scene: MainMenuUI | Replaced: Level State: (LevelId: 18, NumberOfStars: 1, PlayerScore: 0)? False.
2016-04-08 (11:06:23:4837)| scene: MainMenuUI | Replaced: Level State: (LevelId: 19, NumberOfStars: 2, PlayerScore: 80)? False.
2016-04-08 (11:06:23:4843)| scene: MainMenuUI | Replaced: Level State: (LevelId: 20, NumberOfStars: 3, PlayerScore: 0)? False.
2016-04-08 (11:06:23:4849)| scene: MainMenuUI | Replaced: Level State: (LevelId: 21, NumberOfStars: 1, PlayerScore: 0)? False.
2016-04-08 (11:06:23:4855)| scene: MainMenuUI | Replaced: Level State: (LevelId: 22, NumberOfStars: 2, PlayerScore: 0)? False.
2016-04-08 (11:06:23:4861)| scene: MainMenuUI | Replaced: Level State: (LevelId: 23, NumberOfStars: 3, PlayerScore: 0)? False.
2016-04-08 (11:06:23:4866)| scene: MainMenuUI | Read << Level State: (LevelId: 0, NumberOfStars: 1, PlayerScore: 0)
2016-04-08 (11:06:23:4867)| scene: MainMenuUI | Read << Level State: (LevelId: 1, NumberOfStars: 2, PlayerScore: 106)
2016-04-08 (11:06:23:4867)| scene: MainMenuUI | Read << Level State: (LevelId: 2, NumberOfStars: 3, PlayerScore: 100)
2016-04-08 (11:06:23:4867)| scene: MainMenuUI | Read << Level State: (LevelId: 3, NumberOfStars: 3, PlayerScore: 100)
2016-04-08 (11:06:23:4867)| scene: MainMenuUI | Read << Level State: (LevelId: 4, NumberOfStars: 3, PlayerScore: 100)
2016-04-08 (11:06:23:4867)| scene: MainMenuUI | Read << Level State: (LevelId: 5, NumberOfStars: 3, PlayerScore: 0)
2016-04-08 (11:06:23:4867)| scene: MainMenuUI | Read << Level State: (LevelId: 6, NumberOfStars: 3, PlayerScore: 100)
2016-04-08 (11:06:23:4868)| scene: MainMenuUI | Read << Level State: (LevelId: 7, NumberOfStars: 3, PlayerScore: 100)
2016-04-08 (11:06:23:4868)| scene: MainMenuUI | Read << Level State: (LevelId: 8, NumberOfStars: 3, PlayerScore: 100)
2016-04-08 (11:06:23:4868)| scene: MainMenuUI | Read << Level State: (LevelId: 9, NumberOfStars: 2, PlayerScore: 94)
2016-04-08 (11:06:23:4868)| scene: MainMenuUI | Read << Level State: (LevelId: 10, NumberOfStars: 2, PlayerScore: 0)
2016-04-08 (11:06:23:4868)| scene: MainMenuUI | Read << Level State: (LevelId: 11, NumberOfStars: 3, PlayerScore: 0)
2016-04-08 (11:06:23:4869)| scene: MainMenuUI | Read << Level State: (LevelId: 12, NumberOfStars: 3, PlayerScore: 100)
2016-04-08 (11:06:23:4869)| scene: MainMenuUI | Read << Level State: (LevelId: 13, NumberOfStars: 3, PlayerScore: 100)
2016-04-08 (11:06:23:4870)| scene: MainMenuUI | Read << Level State: (LevelId: 14, NumberOfStars: 3, PlayerScore: 0)
2016-04-08 (11:06:23:4870)| scene: MainMenuUI | Read << Level State: (LevelId: 15, NumberOfStars: 1, PlayerScore: 0)
2016-04-08 (11:06:23:4870)| scene: MainMenuUI | Read << Level State: (LevelId: 16, NumberOfStars: 2, PlayerScore: 0)
2016-04-08 (11:06:23:4870)| scene: MainMenuUI | Read << Level State: (LevelId: 17, NumberOfStars: 3, PlayerScore: 0)
2016-04-08 (11:06:23:4871)| scene: MainMenuUI | Read << Level State: (LevelId: 18, NumberOfStars: 1, PlayerScore: 0)
2016-04-08 (11:06:23:4871)| scene: MainMenuUI | Read << Level State: (LevelId: 19, NumberOfStars: 2, PlayerScore: 80)
2016-04-08 (11:06:23:4871)| scene: MainMenuUI | Read << Level State: (LevelId: 20, NumberOfStars: 3, PlayerScore: 0)
2016-04-08 (11:06:23:4871)| scene: MainMenuUI | Read << Level State: (LevelId: 21, NumberOfStars: 1, PlayerScore: 0)
2016-04-08 (11:06:23:4871)| scene: MainMenuUI | Read << Level State: (LevelId: 22, NumberOfStars: 2, PlayerScore: 0)
2016-04-08 (11:06:23:4871)| scene: MainMenuUI | Read << Level State: (LevelId: 23, NumberOfStars: 3, PlayerScore: 0)
2016-04-08 (11:06:25:8511)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 0, NumberOfStars: 1, PlayerScore: 0)? False.
2016-04-08 (11:06:25:8521)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 1, NumberOfStars: 2, PlayerScore: 106)? False.
2016-04-08 (11:06:25:8530)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 2, NumberOfStars: 3, PlayerScore: 100)? False.
2016-04-08 (11:06:25:8539)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 3, NumberOfStars: 3, PlayerScore: 100)? False.
2016-04-08 (11:06:25:8547)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 4, NumberOfStars: 3, PlayerScore: 100)? False.
2016-04-08 (11:06:25:8556)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 5, NumberOfStars: 3, PlayerScore: 0)? False.
2016-04-08 (11:06:25:8564)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 6, NumberOfStars: 3, PlayerScore: 100)? False.
2016-04-08 (11:06:25:8573)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 7, NumberOfStars: 3, PlayerScore: 100)? False.
2016-04-08 (11:06:25:8581)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 8, NumberOfStars: 3, PlayerScore: 100)? False.
2016-04-08 (11:06:25:8588)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 9, NumberOfStars: 2, PlayerScore: 94)? False.
2016-04-08 (11:06:25:8594)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 10, NumberOfStars: 2, PlayerScore: 0)? False.
2016-04-08 (11:06:25:8601)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 11, NumberOfStars: 3, PlayerScore: 0)? False.
2016-04-08 (11:06:25:8616)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 12, NumberOfStars: 3, PlayerScore: 100)? False.
2016-04-08 (11:06:25:8625)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 13, NumberOfStars: 3, PlayerScore: 100)? False.
2016-04-08 (11:06:25:8632)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 14, NumberOfStars: 3, PlayerScore: 0)? False.
2016-04-08 (11:06:25:8640)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 15, NumberOfStars: 1, PlayerScore: 0)? False.
2016-04-08 (11:06:25:8649)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 16, NumberOfStars: 2, PlayerScore: 0)? False.
2016-04-08 (11:06:25:8657)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 17, NumberOfStars: 3, PlayerScore: 0)? False.
2016-04-08 (11:06:25:8664)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 18, NumberOfStars: 1, PlayerScore: 0)? False.
2016-04-08 (11:06:25:8670)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 19, NumberOfStars: 2, PlayerScore: 80)? False.
2016-04-08 (11:06:25:8675)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 20, NumberOfStars: 3, PlayerScore: 0)? False.
2016-04-08 (11:06:25:8681)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 21, NumberOfStars: 1, PlayerScore: 0)? False.
2016-04-08 (11:06:25:8687)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 22, NumberOfStars: 2, PlayerScore: 0)? False.
2016-04-08 (11:06:25:8694)| scene: 19HotPotato1 | Replaced: Level State: (LevelId: 23, NumberOfStars: 3, PlayerScore: 0)? False.
2016-04-08 (11:06:25:8699)| scene: 19HotPotato1 | Read << Level State: (LevelId: 0, NumberOfStars: 1, PlayerScore: 0)
2016-04-08 (11:06:25:8700)| scene: 19HotPotato1 | Read << Level State: (LevelId: 1, NumberOfStars: 2, PlayerScore: 106)
2016-04-08 (11:06:25:8700)| scene: 19HotPotato1 | Read << Level State: (LevelId: 2, NumberOfStars: 3, PlayerScore: 100)
2016-04-08 (11:06:25:8700)| scene: 19HotPotato1 | Read << Level State: (LevelId: 3, NumberOfStars: 3, PlayerScore: 100)
2016-04-08 (11:06:25:8700)| scene: 19HotPotato1 | Read << Level State: (LevelId: 4, NumberOfStars: 3, PlayerScore: 100)
2016-04-08 (11:06:25:8700)| scene: 19HotPotato1 | Read << Level State: (LevelId: 5, NumberOfStars: 3, PlayerScore: 0)
2016-04-08 (11:06:25:8700)| scene: 19HotPotato1 | Read << Level State: (LevelId: 6, NumberOfStars: 3, PlayerScore: 100)
2016-04-08 (11:06:25:8700)| scene: 19HotPotato1 | Read << Level State: (LevelId: 7, NumberOfStars: 3, PlayerScore: 100)
2016-04-08 (11:06:25:8701)| scene: 19HotPotato1 | Read << Level State: (LevelId: 8, NumberOfStars: 3, PlayerScore: 100)
2016-04-08 (11:06:25:8701)| scene: 19HotPotato1 | Read << Level State: (LevelId: 9, NumberOfStars: 2, PlayerScore: 94)
2016-04-08 (11:06:25:8701)| scene: 19HotPotato1 | Read << Level State: (LevelId: 10, NumberOfStars: 2, PlayerScore: 0)
2016-04-08 (11:06:25:8701)| scene: 19HotPotato1 | Read << Level State: (LevelId: 11, NumberOfStars: 3, PlayerScore: 0)
2016-04-08 (11:06:25:8701)| scene: 19HotPotato1 | Read << Level State: (LevelId: 12, NumberOfStars: 3, PlayerScore: 100)
2016-04-08 (11:06:25:8701)| scene: 19HotPotato1 | Read << Level State: (LevelId: 13, NumberOfStars: 3, PlayerScore: 100)
2016-04-08 (11:06:25:8702)| scene: 19HotPotato1 | Read << Level State: (LevelId: 14, NumberOfStars: 3, PlayerScore: 0)
2016-04-08 (11:06:25:8702)| scene: 19HotPotato1 | Read << Level State: (LevelId: 15, NumberOfStars: 1, PlayerScore: 0)
2016-04-08 (11:06:25:8702)| scene: 19HotPotato1 | Read << Level State: (LevelId: 16, NumberOfStars: 2, PlayerScore: 0)
2016-04-08 (11:06:25:8702)| scene: 19HotPotato1 | Read << Level State: (LevelId: 17, NumberOfStars: 3, PlayerScore: 0)
2016-04-08 (11:06:25:8702)| scene: 19HotPotato1 | Read << Level State: (LevelId: 18, NumberOfStars: 1, PlayerScore: 0)
2016-04-08 (11:06:25:8702)| scene: 19HotPotato1 | Read << Level State: (LevelId: 19, NumberOfStars: 2, PlayerScore: 80)
2016-04-08 (11:06:25:8703)| scene: 19HotPotato1 | Read << Level State: (LevelId: 20, NumberOfStars: 3, PlayerScore: 0)
2016-04-08 (11:06:25:8703)| scene: 19HotPotato1 | Read << Level State: (LevelId: 21, NumberOfStars: 1, PlayerScore: 0)
2016-04-08 (11:06:25:8703)| scene: 19HotPotato1 | Read << Level State: (LevelId: 22, NumberOfStars: 2, PlayerScore: 0)
2016-04-08 (11:06:25:8703)| scene: 19HotPotato1 | Read << Level State: (LevelId: 23, NumberOfStars: 3, PlayerScore: 0)
2016-04-08 (11:06:29:9361)| scene: MainMenuUI | Replaced: Level State: (LevelId: 0, NumberOfStars: 1, PlayerScore: 0)? False.
2016-04-08 (11:06:29:9369)| scene: MainMenuUI | Replaced: Level State: (LevelId: 1, NumberOfStars: 2, PlayerScore: 106)? False.
2016-04-08 (11:06:29:9375)| scene: MainMenuUI | Replaced: Level State: (LevelId: 2, NumberOfStars: 3, PlayerScore: 100)? False.
2016-04-08 (11:06:29:9382)| scene: MainMenuUI | Replaced: Level State: (LevelId: 3, NumberOfStars: 3, PlayerScore: 100)? False.
2016-04-08 (11:06:29:9391)| scene: MainMenuUI | Replaced: Level State: (LevelId: 4, NumberOfStars: 3, PlayerScore: 100)? False.
2016-04-08 (11:06:29:9397)| scene: MainMenuUI | Replaced: Level State: (LevelId: 5, NumberOfStars: 3, PlayerScore: 0)? False.
2016-04-08 (11:06:29:9402)| scene: MainMenuUI | Replaced: Level State: (LevelId: 6, NumberOfStars: 3, PlayerScore: 100)? False.
2016-04-08 (11:06:29:9407)| scene: MainMenuUI | Replaced: Level State: (LevelId: 7, NumberOfStars: 3, PlayerScore: 100)? False.
2016-04-08 (11:06:29:9412)| scene: MainMenuUI | Replaced: Level State: (LevelId: 8, NumberOfStars: 3, PlayerScore: 100)? False.
2016-04-08 (11:06:29:9416)| scene: MainMenuUI | Replaced: Level State: (LevelId: 9, NumberOfStars: 2, PlayerScore: 94)? False.
2016-04-08 (11:06:29:9421)| scene: MainMenuUI | Replaced: Level State: (LevelId: 10, NumberOfStars: 2, PlayerScore: 0)? False.
2016-04-08 (11:06:29:9426)| scene: MainMenuUI | Replaced: Level State: (LevelId: 11, NumberOfStars: 3, PlayerScore: 0)? False.
2016-04-08 (11:06:29:9430)| scene: MainMenuUI | Replaced: Level State: (LevelId: 12, NumberOfStars: 3, PlayerScore: 100)? False.
2016-04-08 (11:06:29:9435)| scene: MainMenuUI | Replaced: Level State: (LevelId: 13, NumberOfStars: 3, PlayerScore: 100)? False.
2016-04-08 (11:06:29:9440)| scene: MainMenuUI | Replaced: Level State: (LevelId: 14, NumberOfStars: 3, PlayerScore: 0)? False.
2016-04-08 (11:06:29:9444)| scene: MainMenuUI | Replaced: Level State: (LevelId: 15, NumberOfStars: 1, PlayerScore: 0)? False.
2016-04-08 (11:06:29:9449)| scene: MainMenuUI | Replaced: Level State: (LevelId: 16, NumberOfStars: 2, PlayerScore: 0)? False.
2016-04-08 (11:06:29:9456)| scene: MainMenuUI | Replaced: Level State: (LevelId: 17, NumberOfStars: 3, PlayerScore: 0)? False.
2016-04-08 (11:06:29:9466)| scene: MainMenuUI | Replaced: Level State: (LevelId: 18, NumberOfStars: 1, PlayerScore: 0)? False.
2016-04-08 (11:06:29:9474)| scene: MainMenuUI | Replaced: Level State: (LevelId: 19, NumberOfStars: 2, PlayerScore: 80)? False.
2016-04-08 (11:06:29:9481)| scene: MainMenuUI | Replaced: Level State: (LevelId: 20, NumberOfStars: 3, PlayerScore: 0)? False.
2016-04-08 (11:06:29:9489)| scene: MainMenuUI | Replaced: Level State: (LevelId: 21, NumberOfStars: 1, PlayerScore: 0)? False.
2016-04-08 (11:06:29:9496)| scene: MainMenuUI | Replaced: Level State: (LevelId: 22, NumberOfStars: 2, PlayerScore: 0)? False.
2016-04-08 (11:06:29:9505)| scene: MainMenuUI | Replaced: Level State: (LevelId: 23, NumberOfStars: 3, PlayerScore: 0)? False.
2016-04-08 (11:06:29:9514)| scene: MainMenuUI | Read << Level State: (LevelId: 0, NumberOfStars: 1, PlayerScore: 0)
2016-04-08 (11:06:29:9514)| scene: MainMenuUI | Read << Level State: (LevelId: 1, NumberOfStars: 2, PlayerScore: 106)
2016-04-08 (11:06:29:9514)| scene: MainMenuUI | Read << Level State: (LevelId: 2, NumberOfStars: 3, PlayerScore: 100)
2016-04-08 (11:06:29:9514)| scene: MainMenuUI | Read << Level State: (LevelId: 3, NumberOfStars: 3, PlayerScore: 100)
2016-04-08 (11:06:29:9515)| scene: MainMenuUI | Read << Level State: (LevelId: 4, NumberOfStars: 3, PlayerScore: 100)
2016-04-08 (11:06:29:9515)| scene: MainMenuUI | Read << Level State: (LevelId: 5, NumberOfStars: 3, PlayerScore: 0)
2016-04-08 (11:06:29:9515)| scene: MainMenuUI | Read << Level State: (LevelId: 6, NumberOfStars: 3, PlayerScore: 100)
2016-04-08 (11:06:29:9515)| scene: MainMenuUI | Read << Level State: (LevelId: 7, NumberOfStars: 3, PlayerScore: 100)
2016-04-08 (11:06:29:9515)| scene: MainMenuUI | Read << Level State: (LevelId: 8, NumberOfStars: 3, PlayerScore: 100)
2016-04-08 (11:06:29:9516)| scene: MainMenuUI | Read << Level State: (LevelId: 9, NumberOfStars: 2, PlayerScore: 94)
2016-04-08 (11:06:29:9516)| scene: MainMenuUI | Read << Level State: (LevelId: 10, NumberOfStars: 2, PlayerScore: 0)
